0.0098,9.234
0.0267,9.5125
0.0436,10.0299
0.0773,10.4677
0.0857,12.0399
0.1026,12.8956
0.111,14.7066
0.1364,13.7314
0.1448,15.8011
0.1532,16.8559
0.1617,17.8907
0.1785,18.8261
0.187,19.7813
0.2207,23.6421
0.2292,21.6519
0.2545,25.9108
0.2798,27.0849
0.2882,28.1198
0.322,29.9904
0.3642,30.6073
0.381,31.861
0.4317,32.0798
0.4485,32.0002
0.4823,31.6021
0.5076,31.2239
0.5413,30.3083
0.5835,29.6713
0.592,28.7956
0.6088,26.9647
0.6257,25.7307
0.6426,24.3774
0.6763,23.1832
0.6848,21.9891
0.7016,20.7153
0.7101,19.4615
0.7438,18.1877
0.7523,16.8892
0.7735,15.6856
0.7948,14.7578
0.8161,12.501
0.8267,13.1279
0.8692,11.7988
0.8905,11.548
0.9224,11.7736
0.9755,12.7012
0.9968,13.8797
1.0287,15.1333
1.0499,16.5123
1.0605,18.1171
1.1137,21.4518
1.1243,19.7217
1.1456,22.881
1.1987,24.5608
1.22,25.7643
1.2413,27.0681
1.2519,26.5917
1.3157,27.6697
1.3582,27.7198
1.4113,27.3686
1.422,26.7668
1.4645,24.9613
1.4751,25.9643
1.5389,23.7074
1.592,20.8237
1.6239,17.3884
1.6664,16.1847
1.709,15.307
1.7409,14.6049
1.7515,13.8275
1.7727,14.003
1.8153,13.6268
1.8684,14.1783
1.8897,14.8552
1.9109,16.9113
1.9216,15.7829
1.9535,17.9141
2.0066,19.1677
2.0385,20.3963
2.0598,21.5998
2.1023,22.4773
2.1342,23.43
2.1448,24.0819
2.1554,24.5082
2.2086,24.9092
2.2724,24.8338
2.3149,24.4074
2.3574,23.7805
2.368,22.4766
2.4318,21.5236
2.4531,19.8435
2.5062,18.4392
2.5275,17.4863
2.5487,16.5836
2.6019,15.8814
2.6231,15.4801
2.6338,15.5804
2.6444,15.2043
2.7082,15.2542
2.7826,15.906
2.8039,16.7083
2.8251,17.7112
2.8889,18.9397
2.8995,19.6919
2.9739,22.0989
3.0164,22.6504
3.0483,22.8509
3.1015,23.0513
3.1759,22.8255
3.1972,22.349
3.2609,21.7721
3.2822,21.2455
3.3035,20.3929
3.3353,19.7158
3.346,18.7881
3.3885,18.4118
3.4204,17.484
3.4735,16.9573
3.4842,16.7316
3.5479,16.5058
3.6011,16.6059
3.6436,17.0321
3.7287,17.7841
3.8031,19.6143
3.8243,20.6423
3.8987,21.1937
3.9625,21.6449
4.0157,21.8704
4.0901,21.4691
4.1645,20.7919
4.1964,19.4127
4.207,20.0395
4.2814,18.4847
4.3239,17.8577
4.3771,17.4564
4.4196,17.2808
4.4727,17.2305
4.5365,17.7067
4.5897,18.4839
4.6853,19.2108
4.7279,20.0131
4.781,20.4392
4.8554,20.9405
4.8979,21.1159
5.0255,20.4887
5.068,19.8617
5.0999,19.4103
5.1318,18.8084
5.2062,18.2315
5.2806,17.9054
5.3444,17.83
5.4188,18.0805
5.4932,18.6069
5.5251,19.3089
5.5995,19.76
5.6633,20.3867
5.759,20.4868
5.8759,20.2608
5.9609,19.7841
6.0353,19.1822
6.0991,18.4799
6.1416,18.2792
6.2054,18.2038
6.2905,18.4042
6.3649,18.8303
6.4074,19.2815
6.4924,19.6825
6.5668,20.0082
6.6838,20.1584
6.7476,19.9576
6.8326,19.3807
6.9176,19.0294
6.9814,18.603
7.0771,18.377
7.1515,18.6777
7.2578,19.1288
7.3853,19.4795
7.4385,19.705
7.5342,19.8302
7.6724,19.4788
7.768,19.1275
7.885,18.8263
7.97,18.6505
8.055,18.7757
8.1082,18.926
8.1401,19.1265
8.2464,19.4271
8.3527,19.7026
8.5227,19.5267
8.5972,19.376
8.6716,19.1251
8.7566,18.8741
8.8842,18.7484
8.9692,18.9989
9.0861,19.2494
9.2031,19.4246
9.2668,19.5247
9.405,19.3739
9.5007,19.2984
9.607,18.9972
9.7133,18.9468
9.894,19.0216
10.0003,19.247
10.0747,19.3721
10.1279,19.3971
10.2554,19.3717
10.4468,19.0953
10.5531,19.0198
10.6806,19.0446
10.7975,19.2198
10.9889,19.3196
11.0739,19.3695
11.2121,19.2187
11.3609,19.0177
11.4672,18.9923
11.6798,19.1924
11.8818,19.2671
12.0519,19.2416
