x,y
0.0001961796923076923,1.1356082002805888e-05
0.0001990100066889632,1.1322589298595621e-05
0.0002018403210702341,1.1288652128786062e-05
0.000204670635451505,1.1254270305868825e-05
0.0002075009498327759,1.1219443718320481e-05
0.00021033126421404682,1.118417233060255e-05
0.00021316157859531772,1.1148456183161503e-05
0.00021599189297658863,1.1112295392428769e-05
0.00021882220735785953,1.1075690150820724e-05
0.0002216525217391304,1.10386407267387e-05
0.00022448283612040132,1.1001147464568978e-05
0.00022731315050167222,1.0963210784682797e-05
0.00023014346488294313,1.0924831183436344e-05
0.00023297377926421404,1.088600923317076e-05
0.00023580409364548494,1.0846745582212137e-05
0.00023863440802675585,1.0807040954871523e-05
0.00024146472240802675,1.0766896151444916e-05
0.0002442950367892977,1.0726312048213263e-05
0.00024712535117056854,1.0685289597442474e-05
0.00024995566555183944,1.06438298273834e-05
0.00025278597993311035,1.060193384227185e-05
0.00025561629431438126,1.0559602822328588e-05
0.00025844660869565216,1.0516838023759325e-05
0.00026127692307692307,1.0473640778754726e-05
0.000264107237458194,1.0430012495490411e-05
0.0002669375518394649,1.0385954658126952e-05
0.0002697678662207358,1.0341468826809871e-05
0.0002725981806020067,1.0296556637669644e-05
0.0002754284949832776,1.0251219802821698e-05
0.0002782588093645485,1.0205460110366417e-05
0.0002810891237458194,1.0159279424389135e-05
0.0002839194381270903,1.0112679684960135e-05
0.00028674975250836117,1.0065662908134658e-05
0.0002895800668896321,1.0018231185952893e-05
0.000292410381270903,9.970386686439987e-06
0.0002952406956521739,9.922131653606032e-06
0.0002980710100334448,9.873468407446079e-06
0.0003009013244147157,9.824399343940128e-06
0.0003037316387959866,9.774926935053135e-06
0.0003065619531772575,9.725053728735004e-06
0.0003093922675585284,9.674782348920594e-06
0.0003122225819397993,9.624115495529716e-06
0.0003150528963210702,9.573055944467135e-06
0.00031788321070234113,9.521606547622566e-06
0.00032071352508361204,9.469770232870679e-06
0.00032354383946488294,9.417550004071094e-06
0.00032637415384615385,9.364948941068384e-06
0.00032920446822742476,9.311970199692078e-06
0.00033203478260869566,9.258617011756653e-06
0.00033486509698996657,9.20489268506154e-06
0.0003376954113712374,9.150800603391125e-06
0.0003405257257525083,9.096344226514742e-06
0.00034335604013377923,9.04152709018668e-06
0.00034618635451505014,8.986352806146182e-06
0.00034901666889632104,8.93082506211744e-06
0.00035184698327759195,8.874947621809601e-06
0.00035467729765886286,8.818724324916766e-06
0.00035750761204013376,8.762159087117984e-06
0.00036033792642140467,8.70525590007726e-06
0.0003631682408026756,8.648018831443548e-06
0.0003659985551839465,8.590452024850761e-06
0.0003688288695652174,8.53255969991776e-06
0.0003716591839464883,8.474346152248353e-06
0.0003744894983277592,8.415815753431313e-06
0.0003773198127090301,8.356972951040358e-06
0.000380150127090301,8.297822268634159e-06
0.0003829804414715719,8.238368305756337e-06
0.0003858107558528428,8.178615737935472e-06
0.0003886410702341137,8.118569316685094e-06
0.0003914713846153846,8.058233869503681e-06
0.0003943016989966555,7.99761429987467e-06
0.0003971320133779264,7.936715587266447e-06
0.0003999623277591973,7.87554278713235e-06
0.0004027926421404682,7.81410103091067e-06
0.0004056229565217391,7.752395526024655e-06
0.00040845327090301,7.690431555882495e-06
0.0004112835852842809,7.628214479877347e-06
0.0004141138996655518,7.565749733387308e-06
0.00041694421404682273,7.503042827775432e-06
0.00041977452842809364,7.440099350389729e-06
0.00042260484280936454,7.376924964563155e-06
0.00042543515719063545,7.3135254096136225e-06
0.00042826547157190635,7.249906500843997e-06
0.00043109578595317726,7.186074129542094e-06
0.00043392610033444817,7.122034262980683e-06
0.00043675641471571907,7.057792944417485e-06
0.00043958672909699,6.993356293095176e-06
0.00044241704347826083,6.928730504241384e-06
0.00044524735785953174,6.863921849068685e-06
0.00044807767224080264,6.7989366747746126e-06
0.00045090798662207355,6.733781404541651e-06
0.00045373830100334445,6.668462537537237e-06
0.00045656861538461536,6.602986648913759e-06
0.00045939892976588627,6.537360389808561e-06
0.00046222924414715717,6.471590487343936e-06
0.0004650595585284281,6.405683744627131e-06
0.000467889872909699,6.3396470407503465e-06
0.0004707201872909699,6.273487330790733e-06
0.0004735505016722408,6.207211645810396e-06
0.0004763808160535117,6.140827092856391e-06
0.0004792111304347826,6.07434085496073e-06
0.0004820414448160535,6.007760191140372e-06
0.0004848717591973244,5.941092436397235e-06
0.0004877020735785953,5.874345001718184e-06
0.0004905323879598662,5.8075253740750385e-06
0.0004933627023411371,5.7406411164245696e-06
0.000496193016722408,5.6736998677085075e-06
0.0004990233311036789,5.60670934285352e-06
0.0005018536454849498,5.539677332771242e-06
0.0005046839598662207,5.4726117043582585e-06
0.0005075142742474916,5.405520400496099e-06
0.0005103445886287625,5.338411440051251e-06
0.0005131749030100334,5.271292917875159e-06
0.0005160052173913043,5.2041730048042095e-06
0.0005188355317725752,5.1370599476597506e-06
0.0005216658461538461,5.069962069248078e-06
0.000524496160535117,5.002887768360443e-06
0.000527326474916388,4.935845519773046e-06
0.0005301567892976589,4.868843874247041e-06
0.0005329871036789298,4.801891458528539e-06
0.0005358174180602007,4.7349969753485965e-06
0.0005386477324414716,4.668169203423227e-06
0.0005414780468227425,4.601416997453395e-06
0.0005443083612040134,4.534749288125018e-06
0.0005471386755852843,4.468175082108967e-06
0.0005499689899665552,4.401703462061061e-06
0.0005527993043478261,4.335343586622076e-06
0.000555629618729097,4.269104690417745e-06
0.0005584599331103679,4.202996084058741e-06
0.0005612902474916388,4.137027154140698e-06
0.0005641205618729097,4.071207363244201e-06
0.0005669508762541806,4.005546249934786e-06
0.0005697811906354515,3.940053428762948e-06
0.0005726115050167223,3.874738590264128e-06
0.0005754418193979932,3.8096115009587173e-06
0.0005782721337792642,3.744682003352066e-06
0.0005811024481605351,3.679960015934473e-06
0.000583932762541806,3.6154555331811887e-06
0.0005867630769230769,3.551178625552421e-06
0.0005895933913043478,3.487139439493332e-06
0.0005924237056856187,3.4233481974340215e-06
0.0005952540200668896,3.3598151977895562e-06
0.0005980843344481605,3.2965508149599564e-06
0.0006009146488294314,3.233565499330183e-06
0.0006037449632107023,3.1708697772701658e-06
0.0006065752775919732,3.108474251134762e-06
0.0006094055919732441,3.046389599263808e-06
0.000612235906354515,2.984626575982077e-06
0.0006150662207357859,2.9231960115993015e-06
0.0006178965351170568,2.8621088124101667e-06
0.0006207268494983277,2.801375960694301e-06
0.0006235571638795986,2.741008514716294e-06
0.0006263874782608696,2.681017608725691e-06
0.0006292177926421405,2.621414452956979e-06
0.0006320481070234114,2.562210333629608e-06
0.0006348784214046823,2.5034166129479698e-06
0.0006377087357859532,2.445044729101419e-06
0.0006405390501672241,2.3871061962642552e-06
0.000643369364548495,2.329612604595738e-06
0.0006461996789297659,2.2725756202400713e-06
0.0006490299933110368,2.2160069853264193e-06
0.0006518603076923077,2.1599185179688926e-06
0.0006546906220735786,2.1043221122665563e-06
0.0006575209364548495,2.0492297383034257e-06
0.0006603512508361204,1.9946534421484773e-06
0.0006631815652173913,1.9406053458556294e-06
0.0006660118795986622,1.8870976474637596e-06
0.0006688421939799331,1.8341426209966943e-06
0.000671672508361204,1.7817526164632123e-06
0.0006745028227424748,1.7299400598570532e-06
0.0006773331371237457,1.678717453156897e-06
0.0006801634515050167,1.6280973743263793e-06
0.0006829937658862876,1.5780924773140933e-06
0.0006858240802675585,1.528715492053586e-06
0.0006886543946488294,1.4799792244633484e-06
0.0006914847090301003,1.4318965564468306e-06
0.0006943150234113712,1.3844804458924298e-06
0.0006971453377926421,1.3377439266735024e-06
0.000699975652173913,1.2917001086483519e-06
0.0007028059665551839,1.2463621776602376e-06
0.0007056362809364548,1.201743395537371e-06
0.0007084665953177257,1.1578571000929095e-06
0.0007112969096989966,1.114716705124981e-06
0.0007141272240802675,1.0723357004166388e-06
0.0007169575384615384,1.030727651735919e-06
0.0007197878528428093,9.899062008357794e-07
0.0007226181672240802,9.498850654541523e-07
0.0007254484816053512,9.106780393139207e-07
0.0007282787959866221,8.722989921229077e-07
0.000731109110367893,8.347618695738992e-07
0.0007339394247491639,7.980806933446333e-07
0.0007367697391304348,7.622695610977903e-07
0.0007396000535117057,7.273426464810263e-07
0.0007424303678929766,6.933141991269179e-07
0.0007452606822742475,6.601985446530207e-07
0.0007480909966555184,6.280100846618363e-07
0.0007509213110367893,5.967632967407996e-07
0.0007537516254180602,5.664727344623267e-07
0.0007565819397993311,5.371530273837742e-07
0.000759412254180602,5.088188810474426e-07
0.0007622425685618729,4.814850769805982e-07
0.0007650728829431438,4.5516647269545453e-07
0.0007679031973244147,4.298780016891723e-07
0.0007707335117056856,4.0563467344387647e-07
0.0007735638260869566,3.824515734266409e-07
0.0007763941404682275,3.603438630894748e-07
0.0007792244548494983,3.393267798693651e-07
0.0007820547692307692,3.1941563718824263e-07
0.0007848850836120401,3.006258244529803e-07
0.000787715397993311,2.8297280705540847e-07
0.0007905457123745819,2.664721263723182e-07
0.0007933760267558528,2.5113939976545806e-07
0.0007962063411371237,2.369903205815102e-07
0.0007990366555183946,2.240406581521125e-07
0.0008018669698996655,2.1230625779386871e-07
0.0008046972842809364,2.0180304080832305e-07
0.0008075275986622073,1.9254700448198387e-07
0.0008103579130434782,1.845542220863017e-07
0.0008131882274247491,1.7784084287767092e-07
0.00081601854180602,1.7242309209746697e-07
0.0008188488561872909,1.6831727097199393e-07
0.0008216791705685618,1.6553975671251326e-07
0.0008245094849498327,1.6410700251524044e-07
0.0008273397993311037,1.640355375613483e-07
0.0008301701137123746,1.6534196701695528e-07
0.0008330004280936455,1.6804297203313714e-07
0.0008358307424749164,1.7215530974592708e-07
0.0008386610568561873,1.7769581327629195e-07
0.0008414913712374582,1.8468139173016617e-07
0.0008443216856187291,1.931290301984314e-07
0.000847152,2.0305578975693177e-07
