0.0007,9.1382
0.00729,9.3135
0.0152,9.7296
0.0297,10.6932
0.04754,12.598
0.0667,14.853
0.08388,16.8016
0.10699,18.9036
0.12678,20.4583
0.14524,21.5095
0.16237,22.298
0.18212,22.7801
0.20185,22.934
0.22684,22.8035
0.25181,22.3884
0.27414,21.7763
0.30174,21.0549
0.32013,20.552
0.34181,19.9399
0.35955,19.5246
0.3832,19.0219
0.40752,18.6725
0.42921,18.4981
0.45551,18.4114
0.48906,18.4562
0.51339,18.5665
0.53444,18.7203
0.57457,18.9843
0.60483,19.2041
0.62522,19.3142
0.64627,19.3587
0.66797,19.3594
0.67849,19.3597
