0.00071,9.1601
0.00729,9.2478
0.01454,9.7077
0.02311,10.1676
0.03103,10.9121
0.0416,12.0725
0.05481,13.605
0.06934,15.072
0.08124,16.517
0.10237,18.597
0.11689,19.8451
0.12745,20.6772
0.1459,21.7284
0.15645,22.254
0.17159,22.7141
0.18739,22.9992
0.19988,23.0653
0.21435,23.0657
0.23144,22.8693
0.25181,22.4978
0.27744,21.8639
0.30108,21.1862
0.32407,20.4208
0.35363,19.6338
0.37663,19.1311
0.39503,18.7377
0.43118,18.3449
0.46669,18.2585
0.49694,18.347
0.52852,18.5888
0.56668,18.9403
0.61009,19.2043
0.64561,19.3368
0.67126,19.4033
0.6785,19.4035
