0.00136,9.1382
0.00795,9.3354
0.01454,9.6639
0.02179,10.2114
0.03235,11.1529
0.05216,13.1234
0.07066,15.1158
0.08586,16.9768
0.09775,18.2685
0.11161,19.4728
0.12349,20.5238
0.13668,21.2903
0.15315,22.1226
0.1683,22.714
0.1841,23.021
0.20449,23.1311
0.22816,23.0005
0.24459,22.7603
0.2597,22.3668
0.28006,21.7983
0.29583,21.3173
0.32276,20.5083
0.34115,19.8961
0.36677,19.2621
0.38451,18.8687
0.4016,18.6942
0.42197,18.3665
0.44893,18.258
0.47327,18.2806
0.49958,18.3909
0.52655,18.5888
0.55352,18.8304
0.58049,19.0064
0.60812,19.2043
0.63246,19.3145
0.65679,19.359
0.67784,19.4254
