0.042,0.0092029
0.05,0.009644
0.0516,0.0101885
0.0532,0.0107712
0.0557,0.0113158
0.0688,0.0118875
0.0782,0.0124811
0.0795,0.0129276
0.0878,0.0133796
0.1035,0.0137695
0.11,0.0141931
0.1222,0.0147204
0.134,0.0151137
0.1616,0.0156928
0.1906,0.01603
0.2132,0.0164708
0.2239,0.0167777
0.269,0.017305
0.3014,0.017681
0.3502,0.0179447
0.3722,0.0181867
0.426,0.0183336
0.4585,0.0184765
0.5124,0.0186794
0.5769,0.0188134
0.6732,0.0189128
0.7132,0.0189571
0.7939,0.0190326
0.9084,0.0190806
1.0525,0.0190978
1.2856,0.0191149
1.4933,0.0191184
1.7475,0.0191149
1.9255,0.0191321
2.1289,0.0191321
2.4044,0.0191458
2.5485,0.0191527
2.6417,0.0191561
2.7731,0.0191664
